Id,Name,
1,몬드성 성주,
2,오빠,
3,여동생,
4,탑주,
5,하인,
6,이스트 촌장,
7,노스 촌장,
8,웨스트 촌장,
9,사우스 촌장,
10,휴고,
11,과일잼,
12,왈왈1,
13,왈왈2,
14,왈왈3,
15,왈왈4,
21,경비병,
22,경비병,
23,경비병,
24,경비병,
25,행인,
26,행인,
30,보급 교환,
31,무기 교환,
32,방어구 교환,
33,액세서리 교환,
34,간장1,
35,간장2,
36,벤티 관중1,
37,벤티 관중2,
79,고용인,
80,고뇌하는 트레져헌터,
81,고뇌하는 트레져헌터,
82,고뇌하는 트레져헌터,
83,부상당한 병사,
84,부상당한 병사,
85,고뇌하는 트레져헌터,
86,고뇌하는 트레져헌터,
87,고뇌하는 트레져헌터,
88,고뇌하는 트레져헌터,
89,엘리스,
90,와이너리 농부,
91,와이너리 농부,
92,야외 취사 중인 미식가,
93,임무 테스트 npc,
94,이상한 조각상,
95,임무 테스트 npc,
101,메이,
102,벤티 테스트,
103,가이아 테스트,
501,바바라,
502,디오나,
503,토마,
504,사유,
505,고로,
506,북두,
507,응광,
508,응광,
509,운근,
901,상점 주인01,
902,상점 주인02,
903,상점 주인03,
904,상점 주인04,
905,몬드성 행인01,
906,몬드성 행인02,
907,몬드성 행인03,
908,몬드성 행인04,
909,몬드성 행인05,
910,몬드성 행인06,
911,몬드성 행인07,
912,몬드성 행인08,
913,몬드성 성문 가드01,
914,몬드성 성문 가드02,
915,앤서니,
916,퀸,
917,안나,
918,베아트리체,
919,퀸,
1001,벤티,
1002,엠버,
1003,사장,
1004,케이아,
30057,케이아,
1005,페이몬,
1006,진,
30058,진,
1007,리사,
30059,리사,
1008,바바라,
30060,바바라,
1009,다이루크,
30061,다이루크,
1010,풍마룡,
1011,레이저,
30062,레이저,
1012,향릉,
1013,카미사토 아야카,
1014,케이아,
1015,감우,
1016,각청,
1017,「시뇨라」,
1018,알베도,
30056,알베도,
1019,설탕,
1020,로자리아,
1021,호두,
1022,데인슬레이프,
1023,중운,
1024,베넷,
1025,아이테르,
1026,루미네,
1027,노엘,
1028,베넷,
1029,유라,
1030,연비,
1031,북두,
1032,카에데하라 카즈하,
1033,토마,
1034,야에 미코,
1035,요이미야,
1036,라이덴 쇼군,
1037,산고노미야 코코미,
1038,쿠죠 사라,
1039,고로,
1040,사유,
1041,중운,
1042,신염,
1043,누룽지,
1044,아라타키 이토,
1045,신학,
1046,운근,
1101,행인 갑,
1102,행인 을,
1103,행인 병,
1104,행인 정,
1105,귀뚜라미 심판,
1106,비행 심판,
1107,신비 상인,
1108,프리스트,
1109,로시리사 상관,
1110,부상당한 병사,
1111,부상당한 병사,
1112,부상당한 병사,
1113,부상당한 병사,
1114,부상당한 병사,
1115,부상당한 병사,
1116,난감한 행인,
1117,슬라임 사육사,
1118,고뇌하는 츄츄족,
1119,구조 받은 경비병,
1120,대화 테스트,
1121,임무 테스트,
1122,랜덤 행인 갑,
1123,랜덤 행인 을,
1124,랜덤 행인 병,
1125,랜덤 행인 정,
1130,잠입 심판,
1131,잠입 AI1,
1132,잠입 AI2,
1133,잠입 AI3,
1134,잠입 AI4,
1135,잠입 AI5,
1136,잠입 AI6,
1137,잠입 AI7,
1138,잠입 AI8,
1139,잠입 AI9,
1140,잠입 AI10,
1141,잠입 AI11,
1142,잠입 AI12,
1143,잠입 AI13,
1144,잠입 AI14,
1151,갇혀 있는 주민,
