Id,CardId,ItemId,Name,
1101,1,330000,리월의 수호자·감우,
1102,2,330023,캐츠라인 칵테일·디오나,
1103,3,330001,한풍의 검사·케이아,
1104,4,330002,얼어붙은 열정·중운,
1105,5,330003,눈꽃의 백로·카미사토 아야카,
1106,6,330028,물보라의 춤·유라,
1107,7,330048,고독한 액신·신학,
1108,8,330052,차가운 환혼의 밤·치치,
1201,9,330025,빛나는 아이돌·바바라,
1202,10,330004,고화비운·행추,
1203,11,330005,별하늘의 물거울·모나,
1204,12,330029,「귀공자」·타르탈리아,
1205,13,330030,진주의 지혜·산고노미야 코코미,
1206,14,330031,잎을 수호하는 반석·카미사토 아야토,
1207,15,330049,수면 위 금빛 결의·캔디스,
1208,16,330057,무대에 내려앉은 연꽃·닐루,
1301,17,330006,새벽의 어둠·다이루크,
1302,18,330007,만민백미·향릉,
1303,19,330008,운명의 시금석·베넷,
1304,20,330009,정찰 기사·엠버,
1305,21,330010,유염화무·요이미야,
1306,22,330032,도망치는 태양·클레,
1307,23,330033,눈 그친 뒤의 매화향·호두,
1308,24,330050,순수한 지혜·연비,
1309,25,330055,화염 갈기의 사자·데히야,
1401,26,330011,단죄의 황녀!!·피슬,
1402,27,330012,늑대소년·레이저,
1403,28,330013,질뢰쾌우·각청,
1404,29,330024,비밀 심판·사이노,
1405,30,330034,무관의 용왕·북두,
1406,31,330035,검은 깃의 효시·쿠죠 사라,
1407,32,330036,일심정토·라이덴 쇼군,
1408,33,330037,속세를 비웃는 백 가지 자태·야에 미코,
1409,34,330053,장미 마녀·리사,
1410,35,330058,꿈의 정원에 감춰진 보물·도리,
1501,36,330014,무해한 달콤함·설탕,
1502,37,330015,민들레 기사·진,
1503,38,330038,바람의 시인·벤티,
1504,39,330039,호법야차·소,
1505,40,330051,파도를 쫓는 단풍·카에데하라 카즈하,
1506,41,330054,기나긴 방황·방랑자,
1601,42,330016,엄월천권·응광,
1602,43,330017,수여받지 못한 꽃·노엘,
1603,44,330040,속세 한유·종려,
1604,45,330041,백악의 아이·알베도,
1605,46,330042,하나미자카 쾌걸·아라타키 이토,
1701,47,330018,다시 움튼 새싹·콜레이,
1702,48,330043,신록의 발걸음·타이나리,
1703,49,330044,정화의 하얀 풀·나히다,
1704,50,330056,영롱한 선인의 꽃망울·요요,
1705,51,330059,양생의 도·백출,
2101,52,330045,안개 소환·얼음 치친 술사,
2201,53,330019,물의 주인·로데이아,
2202,54,330026,겨울 나라의 여인·물거울의 사자,
2301,55,330020,청산의 칼날·채무 처리인,
2302,56,330046,심연 봉독자·심연의 불꽃,
2401,57,330047,무상의 뇌전,
2501,58,330021,기발한 기계·꼭두각시 검귀,
2601,59,330022,천장만행·츄츄 바위왕,
2701,60,330027,버섯의 왕·공포의 취령 버섯,
211011,61,330500,감우·단 하나의 마음,
211021,62,330523,디오나·꽁꽁젤리 쉐이큰,
211031,63,330501,케이아·냉혈의 검,
211041,64,330502,중운·진기 토납,
211051,65,330503,카미사토 아야카·한천선명 축사,
211061,66,330528,유라·솟구치는 전투의 욕망,
211071,67,330540,신학·망현,
211081,68,330552,치치·기사회해,
212011,69,330525,바바라·광휘의 계절,
212021,70,330504,행추·장막의 잔향,
212031,71,330505,모나·침몰한 예언,
212041,72,330541,타르탈리아·차오르는 물,
212051,73,330529,산고노미야 코코미·함 속의 타마쿠시,
212061,74,330538,카미사토 아야토·거울 속의 자태,
212071,75,330549,캔디스·범람하는 조석,
212081,76,330557,닐루·별하늘의 꽃비,
213011,77,330506,다이루크·유화의 화상,
213021,78,330507,향릉·교차 화력,
213031,79,330508,베넷·모험 동경,
213041,80,330509,엠버·일촉즉발,
213051,81,330510,요이미야·나가노하라 유성군,
213061,82,330530,클레·펑펑 선물,
213071,83,330542,호두·핏빛 분장,
213081,84,330550,연비·최종 해석권,
213091,85,330554,데히야·참된 충심,
214011,86,330511,피슬·별을 삼킨 까마귀,
214021,87,330512,레이저·각성,
214031,88,330513,각청·하늘에 닿은 뇌벌,
214041,89,330524,사이노·낙하하는 깃털의 심판,
214051,90,330531,북두·하늘의 벽력,
214061,91,330537,쿠죠 사라·아계(我界),
214071,92,330543,라이덴 쇼군·수천수만의 염원,
214081,93,330544,야에 미코·히모로기의 그늘,
214091,94,330553,리사·펄스의 마녀,
214101,95,330558,도리·적자 보충,
215011,96,330514,설탕·혼돈의 엔트로피,
215021,97,330515,진·민들레의 국토,
215031,98,330532,벤티·여풍의 포옹,
215041,99,330533,소·항마,
215051,100,330551,카에데하라 카즈하·바람 속 시 낭송,
215061,101,330555,방랑자·몽상의 바람,
216011,102,330516,응광·사전 준비,
216021,103,330517,노엘·지원은 저한테 맡기세요,
216031,104,330534,종려·호의호식,
216041,105,330545,알베도·신성의 추락,
216051,106,330539,아라타키 이토·아라타키 제일,
217011,107,330518,콜레이·되돌아오는 잎새,
217021,108,330535,타이나리·예리한 안목,
217031,109,330546,나히다·지혜를 머금은 씨앗,
217041,110,330556,요요·자애롭고 어진 마음,
217051,111,330559,백출·변화의 법칙,
