Id,Name,
1,Herr von Mondstadt,
2,Bruder,
3,Schwester,
4,Turmherr,
5,Bediensteter,
6,Vorsteher des Dorfs im Nordosten,
7,Vorsteher des Dorfs im Nordwesten,
8,Vorsteher des Dorfs im Südwesten,
9,Vorsteher des Dorfs im Süden,
10,Lustiger Junge,
11,Konfitüre,
12,Wuff 1,
13,Wuff 2,
14,Wuff 3,
15,Wuff 4,
21,Wache,
22,Wache,
23,Wache,
24,Wache,
25,Passant,
26,Passant,
30,Gemischwarenhändler,
31,Waffenhändler,
32,Ausrüstungshändler,
33,Schmuckhändler,
34,Sojasoße 1,
35,Sojasoße 2,
36,Ventis Publikum 1,
37,Ventis Publikum 2,
80,Schatzjäger in Bedrängnis,
81,Schatzjäger in Bedrängnis,
82,Schatzjäger in Bedrängnis,
83,Verletzter Soldat,
84,Verletzter Soldat,
85,Schatzjäger in Bedrängnis,
86,Schatzjäger in Bedrängnis,
87,Schatzjäger in Bedrängnis,
88,Schatzjäger in Bedrängnis,
89,Alice,
90,Arbeiter auf dem Weingut,
91,Arbeiter auf dem Weingut,
92,Freiluftfeinschmecker,
93,Lorgar,
94,Merkwürdige Statue,
101,Mei,
501,Barbara,
502,Diona,
503,Thoma,
504,Sayu,
505,Gorou,
506,Beidou,
507,Ningguang,
508,Ningguang,
509,Yun Jin,
901,Ladenbesitzer 01,
902,Ladenbesitzer 02,
903,Ladenbesitzer 03,
904,Ladenbesitzer 04,
905,Passant in Mondstadt 01,
906,Passant in Mondstadt 02,
907,Passant in Mondstadt 03,
908,Passant in Mondstadt 04,
909,Passant in Mondstadt 05,
910,Passant in Mondstadt 06,
911,Passant in Mondstadt 07,
912,Passant in Mondstadt 08,
913,Torwache von Mondstadt 01,
914,Torwache von Mondstadt 02,
915,Anthony,
916,Quinn,
917,Anna,
918,Beatrice,
919,Quinn,
1001,Venti,
1002,Amber,
1003,Inhaber,
1004,Kaeya,
30057,Kaeya,
1005,Paimon,
1006,Jean,
30058,Jean,
1007,Lisa,
30059,Lisa,
1008,Barbara,
30060,Barbara,
1009,Diluc,
30061,Diluc,
1010,Sturmschrecken,
1011,Razor,
30062,Razor,
1012,Xiangling,
1013,Kamisato Ayaka,
1014,Kaeya,
1015,Ganyu,
1016,Keqing,
1017,„La Signora“,
1018,Albedo,
30056,Albedo,
1019,Saccharose,
1020,Rosaria,
1021,Hu Tao,
1022,Dainsleif,
1023,Chongyun,
1024,Bennett,
