Id,Name,
1,Thành Chính Mondstadt,
2,Ca Ca,
3,Muội Muội,
4,Tháp Chủ,
5,Người Hầu,
6,Trưởng Thôn Đông Bắc,
7,Trưởng Thôn Tây Bắc,
8,Trưởng Thôn Tây Nam,
9,Trưởng Thôn Chính Nam,
10,Huy Ca,
11,Mứt,
12,Chó 1,
13,Chó 2,
14,Chó 3,
15,Chó 4,
21,Vệ Binh,
22,Vệ Binh,
23,Vệ Binh,
24,Vệ Binh,
25,Người Qua Đường,
26,Người Qua Đường,
30,Đổi Tài Nguyên,
31,Đổi Vũ Khí,
32,Đổi Phòng Cụ,
33,Đổi Phụ Kiện,
34,Nước Tương 1,
35,Nước Tương 2,
36,Khán Giả Venti 1,
37,Khán Giả Venti 2,
79,Hassan,
80,Thợ Săn Kho Báu Bối Rối,
81,Thợ Săn Kho Báu Bối Rối,
82,Thợ Săn Kho Báu Bối Rối,
83,Lính Bị Thương,
84,Lính Bị Thương,
85,Thợ Săn Kho Báu Bối Rối,
86,Thợ Săn Kho Báu Bối Rối,
87,Thợ Săn Kho Báu Bối Rối,
88,Thợ Săn Kho Báu Bối Rối,
89,Alice,
90,Công Nhân Tửu Trang,
91,Công Nhân Tửu Trang,
92,Ẩm Thực Gia Dã Ngoại,
93,Lorgar,
94,Bức Tượng Kỳ Lạ,
101,Mei,
102,Venti Test,
103,Gaia Test,
501,Barbara,
502,Diona,
503,Thoma,
504,Sayu,
505,Gorou,
506,Beidou,
507,Ningguang,
508,Ningguang,
509,Yun Jin,
901,Ông Chủ Tiệm 01,
902,Ông Chủ Tiệm 02,
903,Ông Chủ Tiệm 03,
904,Ông Chủ Tiệm 04,
905,Người Qua Đường Mondstadt 01,
906,Người Qua Đường Mondstadt 02,
907,Người Qua Đường Mondstadt 03,
908,Người Qua Đường Mondstadt 04,
909,Người Qua Đường Mondstadt 05,
910,Người Qua Đường Mondstadt 06,
911,Người Qua Đường Mondstadt 07,
912,Người Qua Đường Mondstadt 08,
913,Lính Cổng Thành Mondstadt 01,
914,Lính Cổng Thành Mondstadt 02,
915,Anthony,
916,Quinn,
917,Anna,
918,Beatrice,
919,Quinn,
1001,Venti,
1002,Amber,
1003,Ỗng Chủ,
1004,Kaeya,
30057,Kaeya,
1005,Paimon,
1006,Jean,
30058,Jean,
1007,Lisa,
30059,Lisa,
1008,Barbara,
30060,Barbara,
1009,Diluc,
30061,Diluc,
1010,Phong Ma Long,
1011,Razor,
30062,Razor,
1012,Xiangling,
1013,Kamisato Ayaka,
1014,Kaeya,
1015,Ganyu,
1016,Keqing,
1017,Signora,
1018,Albedo,
30056,Albedo,
1019,Sucrose,
1020,Rosaria,
1021,Hu Tao,
1022,Dainsleif,
1023,Chongyun,
1024,Bennett,
1025,Aether,
1026,Lumine,
1027,Noelle,
1028,Bennett,
1029,Eula,
1030,Yanfei,
1031,Beidou,
1032,Kaedehara Kazuha,
1033,Thoma,
1034,Yae Miko,
1035,Yoimiya,
1036,Raiden Shogun,
1037,Sangonomiya Kokomi,
1038,Kujou Sara,
1039,Gorou,
1040,Sayu,
1041,Chongyun,
1042,Xinyan,
1043,Guoba,
1044,Arataki Itto,
1045,Shenhe,
1046,Yun Jin,
1101,Người Qua Đường A,
1102,Người Qua Đường B,
1103,Người Qua Đường C,
1104,Người Qua Đường D,
1105,Trọng Tài Dế Mèn,
1106,Trọng Tài Bay Lượn,
1107,Thương Nhân Thần bí,
1108,Mục Sư,
1109,Tổng Giám Lucini,
1110,Lính Bị Thương,
1111,Lính Bị Thương,
1112,Lính Bị Thương,
1113,Lính Bị Thương,
1114,Lính Bị Thương,
1115,Lính Bị Thương,
1116,Người Bối Rối,
1117,Người Chăn Nuôi Slime,
1118,Hilichurl Buồn Rầu,
1119,Lính Được Cứu,
1120,Test Đối Thoại,
1121,Test Nhiệm Vụ,
1122,Người Qua Đường Ngẫu Nhiên A,
1123,Người Qua Đường Ngẫu Nhiên B,
1124,Người Qua Đường Ngẫu Nhiên C,
1125,Người Qua Đường Ngẫu Nhiên D,
1130,Trọng Tài Xâm Nhập,
1131,Xâm Nhập AI1,
1132,Xâm Nhập AI2,
1133,Xâm Nhập AI3,
1134,Xâm Nhập AI4,
1135,Xâm Nhập AI5,
1136,Xâm Nhập AI6,
1137,Xâm Nhập AI7,
1138,Xâm Nhập AI8,
1139,Xâm Nhập AI9,
1140,Xâm Nhập AI10,
1141,Xâm Nhập AI11,
1142,Xâm Nhập AI12,
1143,Xâm Nhập AI13,
1144,Xâm Nhập AI14,
