Id,CardId,ItemId,Name,
1101,1,330000,循循守月·甘雨,
1102,2,330023,貓尾特調·迪奧娜,
1103,3,330001,寒風劍士·凱亞,
1104,4,330002,雪融有蹤·重雲,
1105,5,330003,白鷺霜華·神里綾華,
1106,6,330028,浪沫的旋舞·優菈,
1107,7,330048,孤辰煢懷·申鶴,
1108,8,330052,凍凍回魂夜·七七,
1201,9,330025,閃耀偶像·芭芭拉,
1202,10,330004,古華飛雲·行秋,
1203,11,330005,星天水鏡·莫娜,
1204,12,330029,「公子」·達達利亞,
1205,13,330030,真珠之智·珊瑚宮心海,
1206,14,330031,磐祭葉守·神里綾人,
1207,15,330049,浮金的誓願·坎蒂絲,
1208,16,330057,蓮光落舞筵·妮露,
1301,17,330006,晨曦暗面·迪盧克,
1302,18,330007,萬民百味·香菱,
1303,19,330008,命運試金石·班尼特,
1304,20,330009,偵察騎士·安柏,
1305,21,330010,琉焰華舞·宵宮,
1306,22,330032,逃跑的太陽·可莉,
1307,23,330033,雪霽梅香·胡桃,
1308,24,330050,智明無邪·煙緋,
1309,25,330055,熾鬃之獅·迪希雅,
1401,26,330011,斷罪皇女！！·菲謝爾,
1402,27,330012,狼少年·雷澤,
1403,28,330013,霆霓快雨·刻晴,
1404,29,330024,緘秘的裁遣·賽諾,
1405,30,330034,無冕的龍王·北斗,
1406,31,330035,黑羽鳴鏑·九條裟羅,
1407,32,330036,一心淨土·雷電將軍,
1408,33,330037,浮世笑百姿·八重神子,
1409,34,330053,薔薇魔女·麗莎,
1410,35,330058,夢園藏金·多莉,
1501,36,330014,無害甜度·砂糖,
1502,37,330015,蒲公英騎士·琴,
1503,38,330038,風色詩人·溫迪,
1504,39,330039,護法夜叉·魈,
1505,40,330051,紅葉逐荒波·楓原萬葉,
1506,41,330054,久世浮傾·流浪者,
1601,42,330016,掩月天權·凝光,
1602,43,330017,未授勳之花·諾艾爾,
1603,44,330040,塵世閒遊·鍾離,
1604,45,330041,白堊之子·阿貝多,
1605,46,330042,花坂豪快·荒瀧一斗,
1701,47,330018,萃念初蘖·柯萊,
1702,48,330043,淺蔚輕行·提納里,
1703,49,330044,白草淨華·納西妲,
1704,50,330056,仙蕊玲瓏·瑤瑤,
1705,51,330059,遵生合和·白朮,
2101,52,330045,霧虛召螢·冰螢術士,
2201,53,330019,淨水之主·洛蒂婭,
2202,54,330026,冬國仕女·水鏡使者,
2301,55,330020,清算之刃·債務處理人,
2302,56,330046,深淵詠者·淵火,
2401,57,330047,無相之雷,
2501,58,330021,萬般機巧·魔偶劍鬼,
2601,59,330022,千嶂漫行·丘丘岩盔王,
2701,60,330027,幽蕈之王·翠翎恐蕈,
211011,61,330500,甘雨·唯此一心,
211021,62,330523,迪奧娜·貓爪冰搖,
211031,63,330501,凱亞·冷血之劍,
211041,64,330502,重雲·吐納真定,
211051,65,330503,神里綾華·寒天宣命祝詞,
211061,66,330528,優菈·戰慾湧現,
211071,67,330540,申鶴·忘玄,
211081,68,330552,七七·起死回骸,
212011,69,330525,芭芭拉·光輝的季節,
212021,70,330504,行秋·重簾留香,
212031,71,330505,莫娜·沉沒的預言,
212041,72,330541,達達利亞·凝水盛放,
212051,73,330529,珊瑚宮心海·匣中玉櫛,
212061,74,330538,神里綾人·鏡華風姿,
212071,75,330549,坎蒂絲·衍溢的汐潮,
212081,76,330557,妮露·星天的花雨,
213011,77,330506,迪盧克·流火焦灼,
213021,78,330507,香菱·交叉火力,
213031,79,330508,班尼特·冒險憧憬,
213041,80,330509,安柏·一觸即發,
213051,81,330510,宵宮·長野原龍勢流星群,
213061,82,330530,可莉·砰砰禮物,
213071,83,330542,胡桃·血之灶火,
213081,84,330550,煙緋·最終解釋權,
213091,85,330554,迪希雅·崇誠之真,
214011,86,330511,菲謝爾·噬星魔鴉,
214021,87,330512,雷澤·覺醒,
214031,88,330513,刻晴·抵天雷罰,
214041,89,330524,賽諾·落羽的裁擇,
214051,90,330531,北斗·霹靂連霄,
214061,91,330537,九條裟羅·我界,
214071,92,330543,雷電將軍·萬千的願望,
214081,93,330544,八重神子·神籬之御蔭,
214091,94,330553,麗莎·脈衝的魔女,
214101,95,330558,多莉·酌盈劑虛,
215011,96,330514,砂糖·混元熵增論,
215021,97,330515,琴·蒲公英的國土,
215031,98,330532,溫迪·緒風之擁,
