Id,Name,
1,Maître de Mondstadt,
2,Frère,
3,Sœur,
4,Maître de la tour,
5,Servant,
6,Chef du village du nord-est,
7,Chef du village du nord-ouest,
8,Chef du village du sud-ouest,
9,Chef du village du sud-est,
10,Jeune homme enjoué,
11,Confiture,
12,Chien 1,
13,Chien 2,
14,Chien 3,
15,Chien 4,
21,Garde,
22,Garde,
23,Garde,
24,Garde,
25,Passant,
26,Passant,
30,Marchand de ressources,
31,Marchand d'armes,
32,Marchand d'équipements,
33,Marchand d'accessoires,
34,Sauce soja 1,
35,Sauce soja 2,
36,Spectateur de Venti 1,
37,Spectateur de Venti 2,
79,Hassan,
80,Chasseur de trésor perplexe,
81,Chasseur de trésor perplexe,
82,Chasseur de trésor perplexe,
83,Soldat blessé,
84,Soldat blessé,
85,Chasseur de trésor perplexe,
86,Chasseur de trésor perplexe,
87,Chasseur de trésor perplexe,
88,Chasseur de trésor perplexe,
89,Alice,
90,Paysan du Domaine,
91,Paysan du Domaine,
93,PNJ de test de quête,
94,Statue étrange,
95,PNJ de test de quête,
101,Mei,
102,Test de Venti,
103,Test de Gaia,
501,Barbara,
502,Diona,
503,Thomas,
504,Sayu,
505,Gorou,
506,Beidou,
507,Ningguang,
508,Ningguang,
509,Yun Jin,
901,Commerçant 01,
902,Commerçant 02,
903,Commerçant 03,
904,Commerçant 04,
905,Passant de Mondstadt 01,
906,Passant de Mondstadt 02,
907,Passant de Mondstadt 03,
908,Passant de Mondstadt 04,
909,Passant de Mondstadt 05,
910,Passant de Mondstadt 06,
911,Passant de Mondstadt 07,
912,Passant de Mondstadt 08,
913,Garde de Mondstadt 01,
914,Garde de Mondstadt 02,
915,Anthony,
916,Quinn,
917,Anna,
918,Béatrice,
919,Quinn,
1001,Venti,
1002,Amber,
1003,Gérant,
1004,Kaeya,
30057,Kaeya,
1005,Paimon,
1006,Jean,
30058,Jean,
1007,Lisa,
30059,Lisa,
1008,Barbara,
30060,Barbara,
1009,Diluc,
30061,Diluc,
1010,Stormterror,
1011,Razor,
30062,Razor,
1012,Xiangling,
1013,Kamisato Ayaka,
1014,Kaeya,
1015,Ganyu,
1016,Keqing,
1017,Signora,
1018,Albedo,
30056,Albedo,
1019,Sucrose,
1020,Rosalia,
1021,Hu Tao,
1022,Dainsleif,
1023,Chongyun,
1024,Bennett,
1025,Aether,
1026,Lumine,
1027,Noëlle,
1028,Bennett,
1029,Eula,
1030,Yanfei,
1031,Beidou,
1032,Kaedehara Kazuha,
1033,Thomas,
1034,Yae Miko,
1035,Yoimiya,
1036,Shogun Raiden,
1037,Sangonomiya Kokomi,
1038,Kujou Sara,
1039,Gorou,
1040,Sayu,
1041,Chongyun,
1042,Xinyan,
1043,Gooba,
1044,Arataki Itto,
1045,Shenhe,
1046,Yun Jin,
1101,Passant A,
1102,Passant B,
1103,Passant C,
1104,Passant D,
1105,Arbitre de criquet,
1106,Arbitre de vol,
1107,Mystérieux commerçant,
1108,Diaconesse,
1110,Soldat blessé,
1111,Soldat blessé,
1112,Soldat blessé,
1113,Soldat blessé,
1114,Soldat blessé,
1115,Soldat blessé,
1116,Passant confus,
1117,Éleveur de Blobs,
1118,Brutocollinus en détresse,
1119,Garde secouru,
1120,Dialogue Test,
1121,Quête Test,
1122,Passant (A),
1123,Passant (B),
1124,Passant (C),
1125,Passant (D),
1130,Arbitre d'infiltration,
1131,Infiltration AI1,
1132,Infiltration AI2,
1133,Infiltration AI3,
1134,Infiltration AI4,
1135,Infiltration AI5,
1136,Infiltration AI6,
1137,Infiltration AI7,
1138,Infiltration AI8,
1139,Infiltration AI9,
1140,Infiltration AI10,
1141,Infiltration AI11,
1142,Infiltration AI12,
1143,Infiltration AI13,
1144,Infiltration AI14,
1151,Habitant piégé,
1160,Jeune homme en vert,
1161,Gotelinde,
1162,Otto,
1163,Myers,
1164,Otto,
1165,Loup blessé,
1166,Poursuivre le cible,
1167,Villageois âgé,
1168,Villageois fâché,
1169,Villageois,
1170,Villageois,
1171,Villageois effrayé,
1172,Villageois blessé,
1173,Villageois blessé,
1174,Villageois fâché,
1175,Villageois fâché,
1176,Borée,
1177,Dvalin,
1178,Mage de l'Abîme,
1179,Charles,
1180,Éleveur de Blobs,
1181,???,
1201,Statue des Sept,
1202,Statue des Sept,
1203,Statue des Sept,
1204,Statue des Sept,
1205,Statue des Sept,
1206,Statue des Sept,
1207,Statue des Sept,
1208,Statue des Sept,
1209,Statue des Sept,
1210,Cyrus,
1211,Stanley,
1212,Jack,
1213,Val,
1214,Izzard,
1215,Chevalier de l'Ordre de Favonius,
1216,Dr. Livingstone,
1217,Garde de la porte,
1218,Hoffman,
1219,Interroger,
1220,Arbitre d'infiltration avancé,
1221,Raid AI1,
1222,Raid AI2,
1223,Raid AI3,
1224,Raid AI4,
1225,Raid AI5,
1226,Raid AI6,
1227,Raid AI7,
1228,Raid AI8,
1229,Raid AI9,
1230,Raid AI10,
1231,Raid AI11,
1232,Raid AI12,
1233,Raid AI13,
1234,???,
1235,Grande porte rouge,
