Id,CardId,ItemId,Name,
1101,1,330000,循循守月·甘雨,
1102,2,330023,猫尾特调·迪奥娜,
1103,3,330001,寒风剑士·凯亚,
1104,4,330002,雪融有踪·重云,
1105,5,330003,白鹭霜华·神里绫华,
1106,6,330028,浪沫的旋舞·优菈,
1107,7,330048,孤辰茕怀·申鹤,
1108,8,330052,冻冻回魂夜·七七,
1201,9,330025,闪耀偶像·芭芭拉,
1202,10,330004,古华飞云·行秋,
1203,11,330005,星天水镜·莫娜,
1204,12,330029,「公子」·达达利亚,
1205,13,330030,真珠之智·珊瑚宫心海,
1206,14,330031,磐祭叶守·神里绫人,
1207,15,330049,浮金的誓愿·坎蒂丝,
1208,16,330057,莲光落舞筵·妮露,
1301,17,330006,晨曦暗面·迪卢克,
1302,18,330007,万民百味·香菱,
1303,19,330008,命运试金石·班尼特,
1304,20,330009,侦察骑士·安柏,
1305,21,330010,琉焰华舞·宵宫,
1306,22,330032,逃跑的太阳·可莉,
1307,23,330033,雪霁梅香·胡桃,
1308,24,330050,智明无邪·烟绯,
1309,25,330055,炽鬃之狮·迪希雅,
1401,26,330011,断罪皇女！！·菲谢尔,
1402,27,330012,狼少年·雷泽,
1403,28,330013,霆霓快雨·刻晴,
1404,29,330024,缄秘的裁遣·赛诺,
1405,30,330034,无冕的龙王·北斗,
1406,31,330035,黑羽鸣镝·九条裟罗,
1407,32,330036,一心净土·雷电将军,
1408,33,330037,浮世笑百姿·八重神子,
1409,34,330053,蔷薇魔女·丽莎,
1410,35,330058,梦园藏金·多莉,
1501,36,330014,无害甜度·砂糖,
1502,37,330015,蒲公英骑士·琴,
1503,38,330038,风色诗人·温迪,
1504,39,330039,护法夜叉·魈,
1505,40,330051,红叶逐荒波·枫原万叶,
1506,41,330054,久世浮倾·流浪者,
1601,42,330016,掩月天权·凝光,
1602,43,330017,未授勋之花·诺艾尔,
1603,44,330040,尘世闲游·钟离,
1604,45,330041,白垩之子·阿贝多,
1605,46,330042,花坂豪快·荒泷一斗,
1701,47,330018,萃念初蘖·柯莱,
1702,48,330043,浅蔚轻行·提纳里,
1703,49,330044,白草净华·纳西妲,
1704,50,330056,仙蕊玲珑·瑶瑶,
1705,51,330059,遵生合和·白术,
2101,52,330045,雾虚召萤·冰萤术士,
2201,53,330019,净水之主·洛蒂娅,
2202,54,330026,冬国仕女·水镜使者,
2301,55,330020,清算之刃·债务处理人,
2302,56,330046,深渊咏者·渊火,
2401,57,330047,无相之雷,
2501,58,330021,万般机巧·魔偶剑鬼,
2601,59,330022,千嶂漫行·丘丘岩盔王,
2701,60,330027,幽蕈之王·翠翎恐蕈,
211011,61,330500,甘雨·唯此一心,
211021,62,330523,迪奥娜·猫爪冰摇,
211031,63,330501,凯亚·冷血之剑,
211041,64,330502,重云·吐纳真定,
211051,65,330503,神里绫华·寒天宣命祝词,
211061,66,330528,优菈·战欲涌现,
211071,67,330540,申鹤·忘玄,
211081,68,330552,七七·起死回骸,
212011,69,330525,芭芭拉·光辉的季节,
212021,70,330504,行秋·重帘留香,
212031,71,330505,莫娜·沉没的预言,
212041,72,330541,达达利亚·凝水盛放,
212051,73,330529,珊瑚宫心海·匣中玉栉,
212061,74,330538,神里绫人·镜华风姿,
212071,75,330549,坎蒂丝·衍溢的汐潮,
212081,76,330557,妮露·星天的花雨,
213011,77,330506,迪卢克·流火焦灼,
213021,78,330507,香菱·交叉火力,
213031,79,330508,班尼特·冒险憧憬,
213041,80,330509,安柏·一触即发,
213051,81,330510,宵宫·长野原龙势流星群,
213061,82,330530,可莉·砰砰礼物,
213071,83,330542,胡桃·血之灶火,
213081,84,330550,烟绯·最终解释权,
213091,85,330554,迪希雅·崇诚之真,
214011,86,330511,菲谢尔·噬星魔鸦,
214021,87,330512,雷泽·觉醒,
214031,88,330513,刻晴·抵天雷罚,
214041,89,330524,赛诺·落羽的裁择,
214051,90,330531,北斗·霹雳连霄,
214061,91,330537,九条裟罗·我界,
214071,92,330543,雷电将军·万千的愿望,
