Id,Name,
1,Mestre de Mondstadt,
2,Irmão,
3,Irmã,
4,Mestre da Torre,
5,Servente,
6,Chefe da Vila do Nordeste,
7,Chefe da Vila do Noroeste,
8,Chefe da Vila do Sudeste,
9,Chafe da Viola do Sudoeste,
10,Rapaz Alegre,
11,Geleia,
12,Cachorro 1,
13,Cachorro 2,
14,Cachorro 3,
15,Cachorro 4,
21,Guarda,
22,Guarda,
23,Guarda,
24,Guarda,
25,Transeunte,
26,Transeunte,
30,Comerciante de Recursos,
31,Comerciante de Armas,
32,Comerciante de Equipamentos,
33,Comerciante de Acessórios,
34,Molho de Soja 1,
35,Molho de Soja 2,
36,Audiência de Venti 1,
37,Audiência de Venti 2,
79,Hassan,
80,Caçador de Tesouro Perplexo,
81,Caçador de Tesouro Perplexo,
82,Caçador de Tesouro Perplexo,
83,Soldado Ferido,
84,Soldado Ferido,
85,Caçador de Tesouro Perplexo,
86,Caçador de Tesouro Perplexo,
87,Caçador de Tesouro Perplexo,
88,Caçador de Tesouro Perplexo,
89,Alice,
90,Trabalhador do Vinhedo,
91,Trabalhador do Vinhedo,
92,Gourmet ao Ar Livre,
93,Teste de Missão NPC,
94,Estátua Estranha,
95,Teste de Missão NPC,
101,Mei,
102,Teste de Venti,
103,Teste de Gaia,
501,Barbara,
502,Diona,
503,Thoma,
504,Sayu,
505,Gorou,
506,Beidou,
507,Ningguang,
508,Ningguang,
509,Yunjin,
901,Dono da Loja 01,
902,Dono da Loja 02,
903,Dono da Loja 03,
904,Dono da Loja 04,
905,Pedestre de Mondstadt 01,
906,Pedestre de Mondstadt 02,
907,Pedestre de Mondstadt 03,
908,Pedestre de Mondstadt 04,
909,Pedestre de Mondstadt 05,
910,Pedestre de Mondstadt 06,
911,Pedestre de Mondstadt 07,
912,Pedestre de Mondstadt 08,
913,Soldado do Portão de Mondstadt 01,
914,Soldado do Portão de Mondstadt 02,
915,Anthony,
916,Quinn,
917,Anna,
918,Beatrice,
919,Quinn,
1001,Venti,
1002,Amber,
1003,Chefe,
1004,Kaeya,
30057,Kaeya,
1005,Paimon,
1006,Jean,
30058,Jean,
1007,Lisa,
30059,Lisa,
1008,Barbara,
30060,Barbara,
1009,Diluc,
30061,Diluc,
1010,Stormterror,
1011,Razor,
30062,Razor,
1012,Xiangling,
1013,Kamisato Ayaka,
1014,Kaeya,
1015,Ganyu,
1016,Keqing,
1017,Signora,
1018,Albedo,
30056,Albedo,
1019,Sucrose,
1020,Rosaria,
1021,Hutao,
1022,Dainsleif,
1023,Chongyun,
1024,Bennett,
1025,Aether,
1026,Lumine,
1027,Noelle,
1028,Bennett,
1029,Eula,
1030,Yanfei,
1031,Beidou,
1032,Kaedehara Kazuha,
1033,Thoma,
1034,Yae Miko,
1035,Yoimiya,
1036,Shogun Raiden,
1037,Sangonomiya Kokomi,
1038,Kujou Sara,
1039,Gorou,
1040,Sayu,
